arch,dtype,state_dtype,b,sq,num_k_heads,num_v_heads,head_k_dim,head_v_dim,NUM_BLOCKS_PER_V_DIM,NUM_WARPS,WARP_THREADS_K,duration
gfx942,torch.bfloat16,torch.bfloat16,7,1,4,8,128,128,4,4,16,12.179000000000087
gfx942,torch.bfloat16,torch.bfloat16,8,1,4,8,128,128,8,2,16,12.759000000000015
gfx942,torch.bfloat16,torch.bfloat16,9,1,4,8,128,128,4,4,16,13.839000000000397
gfx942,torch.bfloat16,torch.bfloat16,10,1,4,8,128,128,2,4,16,14.198999999999614
gfx942,torch.bfloat16,torch.bfloat16,11,1,4,8,128,128,4,4,16,15.319000000000415
gfx942,torch.bfloat16,torch.bfloat16,12,1,4,8,128,128,1,4,8,15.83999999999969
gfx942,torch.bfloat16,torch.bfloat16,13,1,4,8,128,128,1,4,8,16.35900000000038
gfx942,torch.bfloat16,torch.bfloat16,14,1,4,8,128,128,1,4,8,15.97900000000027
gfx942,torch.bfloat16,torch.bfloat16,15,1,4,8,128,128,1,4,8,16.38000000000011
gfx942,torch.bfloat16,torch.bfloat16,16,1,4,8,128,128,1,4,8,16.159000000000106
gfx942,torch.bfloat16,torch.bfloat16,17,1,4,8,128,128,1,4,8,16.35900000000038
gfx942,torch.bfloat16,torch.bfloat16,18,1,4,8,128,128,1,4,8,16.459000000000287
gfx942,torch.bfloat16,torch.bfloat16,19,1,4,8,128,128,1,4,8,16.838999999999942
gfx942,torch.bfloat16,torch.bfloat16,20,1,4,8,128,128,1,4,8,16.759000000000015
gfx942,torch.bfloat16,torch.bfloat16,21,1,4,8,128,128,1,4,8,19.838999999999942
gfx942,torch.bfloat16,torch.bfloat16,22,1,4,8,128,128,1,4,16,20.338999999999487
gfx942,torch.bfloat16,torch.bfloat16,23,1,4,8,128,128,1,4,8,20.878999999999905
gfx942,torch.bfloat16,torch.bfloat16,24,1,4,8,128,128,1,4,8,20.99900000000025
gfx942,torch.bfloat16,torch.bfloat16,25,1,4,8,128,128,1,4,8,21.178999999999633
gfx942,torch.bfloat16,torch.bfloat16,26,1,4,8,128,128,1,4,8,21.298999999999978
gfx942,torch.bfloat16,torch.bfloat16,27,1,4,8,128,128,1,4,8,21.51899999999887
gfx942,torch.bfloat16,torch.bfloat16,28,1,4,8,128,128,1,4,8,21.639000000000124
gfx942,torch.bfloat16,torch.bfloat16,29,1,4,8,128,128,1,4,8,22.078999999999724
gfx942,torch.bfloat16,torch.bfloat16,30,1,4,8,128,128,1,4,8,21.919000000000324
gfx942,torch.bfloat16,torch.bfloat16,31,1,4,8,128,128,1,4,8,24.458999999999833
gfx942,torch.bfloat16,torch.bfloat16,32,1,4,8,128,128,1,4,8,24.738999999999578
gfx942,torch.bfloat16,torch.bfloat16,33,1,4,8,128,128,1,4,8,24.739000000000033
gfx942,torch.bfloat16,torch.bfloat16,34,1,4,8,128,128,1,4,8,24.959000000000287
gfx942,torch.bfloat16,torch.bfloat16,35,1,4,8,128,128,1,4,8,24.97900000000027
gfx942,torch.bfloat16,torch.bfloat16,36,1,4,8,128,128,1,4,8,25.439000000000306
gfx942,torch.bfloat16,torch.bfloat16,37,1,4,8,128,128,1,4,8,25.098999999999705
gfx942,torch.bfloat16,torch.bfloat16,38,1,4,8,128,128,1,4,8,25.440000000000055
gfx942,torch.bfloat16,torch.bfloat16,39,1,4,8,128,128,1,4,8,25.69900000000007
gfx942,torch.bfloat16,torch.bfloat16,40,1,4,8,128,128,1,4,8,26.299000000000433
gfx942,torch.bfloat16,torch.bfloat16,41,1,4,8,128,128,1,4,8,29.838999999999942
gfx942,torch.bfloat16,torch.bfloat16,42,1,4,8,128,128,1,4,8,29.759000000000015
gfx942,torch.bfloat16,torch.bfloat16,43,1,4,8,128,128,1,4,8,30.080000000000382
gfx942,torch.bfloat16,torch.bfloat16,44,1,4,8,128,128,1,4,8,30.159000000000106
gfx942,torch.bfloat16,torch.bfloat16,45,1,4,8,128,128,1,4,8,30.559000000000196
gfx942,torch.bfloat16,torch.bfloat16,46,1,4,8,128,128,1,4,8,30.618999999999687
gfx942,torch.bfloat16,torch.bfloat16,47,1,4,8,128,128,1,4,8,30.93899999999985
gfx942,torch.bfloat16,torch.bfloat16,48,1,4,8,128,128,1,4,8,31.119000000000142
gfx942,torch.bfloat16,torch.bfloat16,49,1,4,8,128,128,1,4,8,31.2800000000002
gfx942,torch.bfloat16,torch.bfloat16,50,1,4,8,128,128,1,4,8,31.518999999999778
gfx942,torch.bfloat16,torch.bfloat16,51,1,4,8,128,128,1,4,8,33.83899999999994
gfx942,torch.bfloat16,torch.bfloat16,52,1,4,8,128,128,1,4,8,33.879999999999654
gfx942,torch.bfloat16,torch.bfloat16,53,1,4,8,128,128,1,4,8,33.69900000000007
gfx942,torch.bfloat16,torch.bfloat16,54,1,4,8,128,128,1,4,8,34.419000000000324
gfx942,torch.bfloat16,torch.bfloat16,55,1,4,8,128,128,1,4,8,34.67900000000009
gfx942,torch.bfloat16,torch.bfloat16,56,1,4,8,128,128,1,4,8,34.93899999999985
gfx942,torch.bfloat16,torch.bfloat16,57,1,4,8,128,128,1,4,8,35.380000000000564
gfx942,torch.bfloat16,torch.bfloat16,58,1,4,8,128,128,1,4,8,35.29900000000043
gfx942,torch.bfloat16,torch.bfloat16,59,1,4,8,128,128,1,4,8,35.57999999999993
gfx942,torch.bfloat16,torch.bfloat16,60,1,4,8,128,128,1,4,8,36.0600000000004
gfx942,torch.bfloat16,torch.bfloat16,61,1,4,8,128,128,1,4,8,38.47900000000027
gfx942,torch.bfloat16,torch.bfloat16,62,1,4,8,128,128,1,4,8,38.858999999999924
gfx942,torch.bfloat16,torch.bfloat16,63,1,4,8,128,128,1,4,8,39.199000000000524
gfx942,torch.bfloat16,torch.bfloat16,64,1,4,8,128,128,1,4,8,39.71900000000005
gfx942,torch.bfloat16,torch.bfloat16,65,1,4,8,128,128,1,4,8,39.47900000000027
gfx942,torch.bfloat16,torch.bfloat16,66,1,4,8,128,128,1,4,8,39.659999999999854
gfx942,torch.bfloat16,torch.bfloat16,67,1,4,8,128,128,1,4,8,39.45900000000029
gfx942,torch.bfloat16,torch.bfloat16,68,1,4,8,128,128,1,4,8,39.698999999999614
gfx942,torch.bfloat16,torch.bfloat16,69,1,4,8,128,128,1,4,8,39.940000000000055
gfx942,torch.bfloat16,torch.bfloat16,70,1,4,8,128,128,1,4,8,40.17900000000009
gfx942,torch.bfloat16,torch.bfloat16,71,1,4,8,128,128,1,4,8,42.718999999999596
gfx942,torch.bfloat16,torch.bfloat16,72,1,4,8,128,128,1,4,8,43.39899999999943
gfx942,torch.bfloat16,torch.bfloat16,73,1,4,8,128,128,1,4,8,42.259000000000015
gfx942,torch.bfloat16,torch.bfloat16,74,1,4,8,128,128,1,4,8,42.539999999999964
gfx942,torch.bfloat16,torch.bfloat16,75,1,4,8,128,128,1,4,8,43.139000000000124
gfx942,torch.bfloat16,torch.bfloat16,76,1,4,8,128,128,1,4,8,42.778999999999996
gfx942,torch.bfloat16,torch.bfloat16,77,1,4,8,128,128,1,4,8,42.85900000000038
gfx942,torch.bfloat16,torch.bfloat16,78,1,4,8,128,128,1,4,8,43.15900000000056
gfx942,torch.bfloat16,torch.bfloat16,79,1,4,8,128,128,1,4,8,43.400000000000546
gfx942,torch.bfloat16,torch.bfloat16,80,1,4,8,128,128,1,4,8,43.659000000000106
gfx942,torch.bfloat16,torch.bfloat16,81,1,4,8,128,128,1,4,8,45.57899999999972
gfx942,torch.bfloat16,torch.bfloat16,82,1,4,8,128,128,1,4,8,45.840000000000146
gfx942,torch.bfloat16,torch.bfloat16,83,1,4,8,128,128,1,4,8,45.91899999999987
gfx942,torch.bfloat16,torch.bfloat16,84,1,4,8,128,128,1,4,8,45.759000000000015
gfx942,torch.bfloat16,torch.bfloat16,85,1,4,8,128,128,1,4,8,45.81899999999996
gfx942,torch.bfloat16,torch.bfloat16,86,1,4,8,128,128,1,4,8,46.499999999999545
gfx942,torch.bfloat16,torch.bfloat16,87,1,4,8,128,128,1,4,8,47.19899999999916
gfx942,torch.bfloat16,torch.bfloat16,88,1,4,8,128,128,1,4,8,47.3390000000004
gfx942,torch.bfloat16,torch.bfloat16,89,1,4,8,128,128,1,4,8,46.87900000000036
gfx942,torch.bfloat16,torch.bfloat16,90,1,4,8,128,128,1,4,8,47.23999999999978
gfx942,torch.bfloat16,torch.bfloat16,91,1,4,8,128,128,1,4,8,49.36000000000058
gfx942,torch.bfloat16,torch.bfloat16,92,1,4,8,128,128,1,4,8,49.95899999999983
gfx942,torch.bfloat16,torch.bfloat16,93,1,4,8,128,128,1,4,8,49.3390000000004
gfx942,torch.bfloat16,torch.bfloat16,94,1,4,8,128,128,1,4,8,48.999999999999545
gfx942,torch.bfloat16,torch.bfloat16,95,1,4,8,128,128,1,4,8,48.83900000000085
gfx942,torch.bfloat16,torch.bfloat16,96,1,4,8,128,128,1,4,8,49.79999999999973
gfx942,torch.bfloat16,torch.bfloat16,97,1,4,8,128,128,1,4,8,49.659999999999854
gfx942,torch.bfloat16,torch.bfloat16,98,1,4,8,128,128,1,4,8,50.17900000000009
gfx942,torch.bfloat16,torch.bfloat16,99,1,4,8,128,128,1,4,8,50.37899999999945
gfx942,torch.bfloat16,torch.bfloat16,100,1,4,8,128,128,1,4,8,50.95900000000029
gfx942,torch.bfloat16,torch.bfloat16,101,1,4,8,128,128,1,4,8,53.27899999999954
gfx942,torch.bfloat16,torch.bfloat16,102,1,4,8,128,128,4,2,16,53.978999999999814
gfx942,torch.bfloat16,torch.bfloat16,103,1,4,8,128,128,1,4,8,53.94000000000051
gfx942,torch.bfloat16,torch.bfloat16,104,1,4,8,128,128,1,4,8,54.179999999999836
gfx942,torch.bfloat16,torch.bfloat16,105,1,4,8,128,128,1,4,8,53.29899999999998
gfx942,torch.bfloat16,torch.bfloat16,106,1,4,8,128,128,1,4,8,53.29899999999998
gfx942,torch.bfloat16,torch.bfloat16,107,1,4,8,128,128,1,4,8,53.639000000000124
gfx942,torch.bfloat16,torch.bfloat16,108,1,4,8,128,128,1,4,8,53.539000000000215
gfx942,torch.bfloat16,torch.bfloat16,109,1,4,8,128,128,1,4,8,54.01900000000023
gfx942,torch.bfloat16,torch.bfloat16,110,1,4,8,128,128,1,4,8,53.960000000000036
gfx942,torch.bfloat16,torch.bfloat16,111,1,4,8,128,128,1,4,8,56.14000000000033
gfx942,torch.bfloat16,torch.bfloat16,112,1,4,8,128,128,1,4,8,56.659000000000106
gfx942,torch.bfloat16,torch.bfloat16,113,1,4,8,128,128,1,4,8,56.340000000000146
gfx942,torch.bfloat16,torch.bfloat16,114,1,4,8,128,128,1,4,8,56.07900000000018
gfx942,torch.bfloat16,torch.bfloat16,115,1,4,8,128,128,1,4,8,56.23899999999958
gfx942,torch.bfloat16,torch.bfloat16,116,1,4,8,128,128,1,4,8,56.83899999999994
gfx942,torch.bfloat16,torch.bfloat16,117,1,4,8,128,128,1,4,8,57.15900000000056
gfx942,torch.bfloat16,torch.bfloat16,118,1,4,8,128,128,1,4,8,58.35899999999947
gfx942,torch.bfloat16,torch.bfloat16,119,1,4,8,128,128,1,4,8,59.10000000000082
gfx942,torch.bfloat16,torch.bfloat16,120,1,4,8,128,128,1,4,8,59.039999999999964
gfx942,torch.bfloat16,torch.bfloat16,121,1,4,8,128,128,1,4,8,59.47900000000027
gfx942,torch.bfloat16,torch.bfloat16,122,1,4,8,128,128,1,4,8,60.199000000000524
gfx942,torch.bfloat16,torch.bfloat16,123,1,4,8,128,128,1,4,8,60.29899999999998
gfx942,torch.bfloat16,torch.bfloat16,124,1,4,8,128,128,1,4,8,59.69900000000007
gfx942,torch.bfloat16,torch.bfloat16,125,1,4,8,128,128,1,4,8,59.6190000000006
gfx942,torch.bfloat16,torch.bfloat16,126,1,4,8,128,128,1,4,8,59.65899999999965
gfx942,torch.bfloat16,torch.bfloat16,127,1,4,8,128,128,1,4,8,59.79900000000043
gfx942,torch.bfloat16,torch.bfloat16,128,1,4,8,128,128,1,4,8,60.60000000000082
gfx942,torch.bfloat16,torch.bfloat16,1,1,16,32,128,128,4,4,8,9.139000000001033
gfx942,torch.bfloat16,torch.bfloat16,2,1,16,32,128,128,8,2,16,12.879000000000815
gfx942,torch.bfloat16,torch.bfloat16,3,1,16,32,128,128,8,2,8,15.918999999999869
gfx942,torch.bfloat16,torch.bfloat16,4,1,16,32,128,128,1,4,8,16.89900000000125
gfx942,torch.bfloat16,torch.bfloat16,5,1,16,32,128,128,1,4,8,17.439000000002125
gfx942,torch.bfloat16,torch.bfloat16,6,1,16,32,128,128,1,4,8,21.879000000000815
gfx942,torch.bfloat16,torch.bfloat16,7,1,16,32,128,128,1,4,8,22.780000000002474
gfx942,torch.bfloat16,torch.bfloat16,8,1,16,32,128,128,1,4,8,25.519000000000233
gfx942,torch.bfloat16,torch.bfloat16,9,1,16,32,128,128,1,4,8,26.179000000000087
gfx942,torch.bfloat16,torch.bfloat16,10,1,16,32,128,128,1,4,8,27.139000000002852
gfx942,torch.bfloat16,torch.bfloat16,11,1,16,32,128,128,1,4,8,31.319000000001324
gfx942,torch.bfloat16,torch.bfloat16,12,1,16,32,128,128,1,4,8,31.938999999998487
gfx942,torch.bfloat16,torch.bfloat16,13,1,16,32,128,128,1,4,8,34.43899999999849
gfx942,torch.bfloat16,torch.bfloat16,14,1,16,32,128,128,1,4,8,36.10000000000218
gfx942,torch.bfloat16,torch.bfloat16,15,1,16,32,128,128,1,4,8,36.498999999999796
gfx942,torch.bfloat16,torch.bfloat16,16,1,16,32,128,128,1,4,8,39.85900000000038
gfx942,torch.bfloat16,torch.bfloat16,17,1,16,32,128,128,1,4,8,40.18000000000029
gfx942,torch.bfloat16,torch.bfloat16,18,1,16,32,128,128,1,4,8,43.879000000000815
gfx942,torch.bfloat16,torch.bfloat16,19,1,16,32,128,128,1,4,8,43.35900000000038
gfx942,torch.bfloat16,torch.bfloat16,20,1,16,32,128,128,1,4,8,43.83900000000358
gfx942,torch.bfloat16,torch.bfloat16,21,1,16,32,128,128,1,4,8,46.29899999999907
gfx942,torch.bfloat16,torch.bfloat16,22,1,16,32,128,128,1,4,8,48.51900000000023
gfx942,torch.bfloat16,torch.bfloat16,23,1,16,32,128,128,1,4,8,50.018999999998414
gfx942,torch.bfloat16,torch.bfloat16,24,1,16,32,128,128,1,4,8,49.998999999999796
gfx942,torch.bfloat16,torch.bfloat16,25,1,16,32,128,128,1,4,8,51.20000000000073
gfx942,torch.bfloat16,torch.bfloat16,26,1,16,32,128,128,1,4,8,54.71900000000096
gfx942,torch.bfloat16,torch.bfloat16,27,1,16,32,128,128,1,4,8,54.91899999999987
gfx942,torch.bfloat16,torch.bfloat16,28,1,16,32,128,128,1,4,8,57.27900000000227
gfx942,torch.bfloat16,torch.bfloat16,29,1,16,32,128,128,1,4,8,57.04000000000087
gfx942,torch.bfloat16,torch.bfloat16,30,1,16,32,128,128,1,4,8,59.31899999999587
gfx942,torch.bfloat16,torch.bfloat16,31,1,16,32,128,128,1,4,8,60.30000000000109
gfx942,torch.bfloat16,torch.bfloat16,32,1,16,32,128,128,1,4,8,61.23999999999796
gfx942,torch.bfloat16,torch.bfloat16,33,1,16,32,128,128,1,4,8,63.758999999998196
gfx942,torch.bfloat16,torch.bfloat16,34,1,16,32,128,128,1,4,8,65.13900000000285
gfx942,torch.bfloat16,torch.bfloat16,35,1,16,32,128,128,1,4,8,65.59999999999854
gfx942,torch.bfloat16,torch.bfloat16,36,1,16,32,128,128,1,4,8,67.21900000000096
gfx942,torch.bfloat16,torch.bfloat16,37,1,16,32,128,128,1,4,8,68.13999999999942
gfx942,torch.bfloat16,torch.bfloat16,38,1,16,32,128,128,1,4,8,70.97999999999593
gfx942,torch.bfloat16,torch.bfloat16,39,1,16,32,128,128,1,4,8,70.94000000000233
gfx942,torch.bfloat16,torch.bfloat16,40,1,16,32,128,128,1,4,8,72.81999999999971
gfx942,torch.bfloat16,torch.bfloat16,41,1,16,32,128,128,1,4,8,73.86000000000058
gfx942,torch.bfloat16,torch.bfloat16,42,1,16,32,128,128,1,4,8,75.45999999999913
gfx942,torch.bfloat16,torch.bfloat16,43,1,16,32,128,128,1,4,8,76.51900000000023
gfx942,torch.bfloat16,torch.bfloat16,44,1,16,32,128,128,1,4,8,78.05999999999949
gfx942,torch.bfloat16,torch.bfloat16,45,1,16,32,128,128,1,4,8,78.23899999999412
gfx942,torch.bfloat16,torch.bfloat16,46,1,16,32,128,128,1,4,8,81.33899999999994
gfx942,torch.bfloat16,torch.bfloat16,47,1,16,32,128,128,1,4,8,81.56000000000313
gfx942,torch.bfloat16,torch.bfloat16,48,1,16,32,128,128,1,4,8,84.10000000000218
gfx942,torch.bfloat16,torch.bfloat16,49,1,16,32,128,128,1,4,8,83.97999999999593
gfx942,torch.bfloat16,torch.bfloat16,50,1,16,32,128,128,1,4,8,85.41899999999805
gfx942,torch.bfloat16,torch.bfloat16,51,1,16,32,128,128,1,4,8,87.11900000000242
gfx942,torch.bfloat16,torch.bfloat16,52,1,16,32,128,128,1,4,8,88.5199999999968
gfx942,torch.bfloat16,torch.bfloat16,53,1,16,32,128,128,1,4,8,90.65999999999622
gfx942,torch.bfloat16,torch.bfloat16,54,1,16,32,128,128,1,4,8,90.49999999999636
gfx942,torch.bfloat16,torch.bfloat16,55,1,16,32,128,128,1,4,8,91.7599999999984
gfx942,torch.bfloat16,torch.bfloat16,56,1,16,32,128,128,1,4,8,93.70000000000437
gfx942,torch.bfloat16,torch.bfloat16,57,1,16,32,128,128,1,4,8,95.10000000000218
gfx942,torch.bfloat16,torch.bfloat16,58,1,16,32,128,128,1,4,8,96.22000000000116
gfx942,torch.bfloat16,torch.bfloat16,59,1,16,32,128,128,1,4,8,97.37899999999718
gfx942,torch.bfloat16,torch.bfloat16,60,1,16,32,128,128,1,4,8,98.81900000000314
gfx942,torch.bfloat16,torch.bfloat16,61,1,16,32,128,128,1,4,8,100.86000000000058
gfx942,torch.bfloat16,torch.bfloat16,62,1,16,32,128,128,1,4,8,101.75900000000183
gfx942,torch.bfloat16,torch.bfloat16,63,1,16,32,128,128,1,4,8,101.79899999999907
gfx942,torch.bfloat16,torch.bfloat16,64,1,16,32,128,128,1,4,8,104.27899999999863
gfx942,torch.bfloat16,torch.bfloat16,65,1,16,32,128,128,1,4,8,104.92000000000189
gfx942,torch.bfloat16,torch.bfloat16,66,1,16,32,128,128,1,4,8,106.33899999999994
gfx942,torch.bfloat16,torch.bfloat16,67,1,16,32,128,128,1,4,8,106.68000000000029
gfx942,torch.bfloat16,torch.bfloat16,68,1,16,32,128,128,1,4,8,109.87899999999718
gfx942,torch.bfloat16,torch.bfloat16,69,1,16,32,128,128,1,4,8,109.52000000000044
gfx942,torch.bfloat16,torch.bfloat16,70,1,16,32,128,128,1,4,8,111.04000000000087
gfx942,torch.bfloat16,torch.bfloat16,71,1,16,32,128,128,1,4,8,112.59999999999854
gfx942,torch.bfloat16,torch.bfloat16,72,1,16,32,128,128,1,4,8,114.53899999999703
gfx942,torch.bfloat16,torch.bfloat16,73,1,16,32,128,128,1,4,8,115.35899999999674
gfx942,torch.bfloat16,torch.bfloat16,74,1,16,32,128,128,1,4,8,116.2400000000016
gfx942,torch.bfloat16,torch.bfloat16,75,1,16,32,128,128,1,4,8,117.7400000000016
gfx942,torch.bfloat16,torch.bfloat16,76,1,16,32,128,128,1,4,8,119.05999999999767
gfx942,torch.bfloat16,torch.bfloat16,77,1,16,32,128,128,1,4,8,121.09999999999854
gfx942,torch.bfloat16,torch.bfloat16,78,1,16,32,128,128,1,4,8,121.2599999999984
gfx942,torch.bfloat16,torch.bfloat16,79,1,16,32,128,128,1,4,8,122.77900000000227
gfx942,torch.bfloat16,torch.bfloat16,80,1,16,32,128,128,1,4,8,124.5
gfx942,torch.bfloat16,torch.bfloat16,81,1,16,32,128,128,1,4,8,126.71899999999914
gfx942,torch.bfloat16,torch.bfloat16,82,1,16,32,128,128,1,4,8,125.47999999999956
gfx942,torch.bfloat16,torch.bfloat16,83,1,16,32,128,128,1,4,8,128.17899999999645
gfx942,torch.bfloat16,torch.bfloat16,84,1,16,32,128,128,1,4,8,129.60099999999875
gfx942,torch.bfloat16,torch.bfloat16,85,1,16,32,128,128,1,4,8,131.31999999999607
gfx942,torch.bfloat16,torch.bfloat16,86,1,16,32,128,128,1,4,8,132.64099999999962
gfx942,torch.bfloat16,torch.bfloat16,87,1,16,32,128,128,1,4,8,132.5
gfx942,torch.bfloat16,torch.bfloat16,88,1,16,32,128,128,1,4,8,134.2009999999973
gfx942,torch.bfloat16,torch.bfloat16,89,1,16,32,128,128,1,4,8,136.07900000000154
gfx942,torch.bfloat16,torch.bfloat16,90,1,16,32,128,128,1,4,8,135.58000000000175
gfx942,torch.bfloat16,torch.bfloat16,91,1,16,32,128,128,1,4,8,137.56099999999788
gfx942,torch.bfloat16,torch.bfloat16,92,1,16,32,128,128,1,4,8,139.9599999999955
gfx942,torch.bfloat16,torch.bfloat16,93,1,16,32,128,128,1,4,8,140.4989999999998
gfx942,torch.bfloat16,torch.bfloat16,94,1,16,32,128,128,1,4,8,141.0400000000045
gfx942,torch.bfloat16,torch.bfloat16,95,1,16,32,128,128,1,4,8,142.6590000000033
gfx942,torch.bfloat16,torch.bfloat16,96,1,16,32,128,128,1,4,8,145.39999999999964
gfx942,torch.bfloat16,torch.bfloat16,97,1,16,32,128,128,1,4,8,145.12099999999919
gfx942,torch.bfloat16,torch.bfloat16,98,1,16,32,128,128,1,4,8,147.83899999999994
gfx942,torch.bfloat16,torch.bfloat16,99,1,16,32,128,128,1,4,8,148.74099999999817
gfx942,torch.bfloat16,torch.bfloat16,100,1,16,32,128,128,1,4,8,149.9399999999987
gfx942,torch.bfloat16,torch.bfloat16,101,1,16,32,128,128,1,4,8,152.73999999999796
gfx942,torch.bfloat16,torch.bfloat16,102,1,16,32,128,128,1,4,8,151.91899999999805
gfx942,torch.bfloat16,torch.bfloat16,103,1,16,32,128,128,1,4,8,153.77899999999863
gfx942,torch.bfloat16,torch.bfloat16,104,1,16,32,128,128,1,4,8,154.25900000000183
gfx942,torch.bfloat16,torch.bfloat16,105,1,16,32,128,128,1,4,8,156.98099999999977
gfx942,torch.bfloat16,torch.bfloat16,106,1,16,32,128,128,1,4,8,155.88000000000102
gfx942,torch.bfloat16,torch.bfloat16,107,1,16,32,128,128,1,4,8,159.12100000000282
gfx942,torch.bfloat16,torch.bfloat16,108,1,16,32,128,128,1,4,8,159.71999999999753
gfx942,torch.bfloat16,torch.bfloat16,109,1,16,32,128,128,1,4,8,160.59999999999854
gfx942,torch.bfloat16,torch.bfloat16,110,1,16,32,128,128,1,4,8,160.7390000000014
gfx942,torch.bfloat16,torch.bfloat16,111,1,16,32,128,128,1,4,8,163.59999999999854
gfx942,torch.bfloat16,torch.bfloat16,112,1,16,32,128,128,1,4,8,164.2599999999984
gfx942,torch.bfloat16,torch.bfloat16,113,1,16,32,128,128,1,4,8,167.18099999999686
gfx942,torch.bfloat16,torch.bfloat16,114,1,16,32,128,128,1,4,8,167.19900000000052
gfx942,torch.bfloat16,torch.bfloat16,115,1,16,32,128,128,1,4,8,168.02000000000407
gfx942,torch.bfloat16,torch.bfloat16,116,1,16,32,128,128,1,4,8,170.67999999999302
gfx942,torch.bfloat16,torch.bfloat16,117,1,16,32,128,128,1,4,8,170.85999999999694
gfx942,torch.bfloat16,torch.bfloat16,118,1,16,32,128,128,1,4,8,172.8189999999995
gfx942,torch.bfloat16,torch.bfloat16,119,1,16,32,128,128,1,4,8,172.59900000000198
gfx942,torch.bfloat16,torch.bfloat16,120,1,16,32,128,128,1,4,8,175.7990000000027
gfx942,torch.bfloat16,torch.bfloat16,121,1,16,32,128,128,1,4,8,177.020999999997
gfx942,torch.bfloat16,torch.bfloat16,122,1,16,32,128,128,1,4,8,176.51900000000023
gfx942,torch.bfloat16,torch.bfloat16,123,1,16,32,128,128,1,4,8,178.72099999999773
gfx942,torch.bfloat16,torch.bfloat16,124,1,16,32,128,128,1,4,8,179.9609999999957
gfx942,torch.bfloat16,torch.bfloat16,125,1,16,32,128,128,1,4,8,181.70100000000093
gfx942,torch.bfloat16,torch.bfloat16,126,1,16,32,128,128,1,4,8,182.04000000000087
gfx942,torch.bfloat16,torch.bfloat16,127,1,16,32,128,128,1,4,8,182.63900000000103
gfx942,torch.bfloat16,torch.bfloat16,128,1,16,32,128,128,1,4,8,184.6810000000005
gfx942,torch.bfloat16,torch.bfloat16,1,1,16,64,128,128,8,2,16,12.798999999991793
gfx942,torch.bfloat16,torch.bfloat16,2,1,16,64,128,128,1,4,8,16.859000000004016
gfx942,torch.bfloat16,torch.bfloat16,3,1,16,64,128,128,1,4,8,21.97899999999936
gfx942,torch.bfloat16,torch.bfloat16,4,1,16,64,128,128,1,4,8,25.618999999998778
gfx942,torch.bfloat16,torch.bfloat16,5,1,16,64,128,128,1,4,8,27.598999999994703
gfx942,torch.bfloat16,torch.bfloat16,6,1,16,64,128,128,1,4,8,31.799000000006345
gfx942,torch.bfloat16,torch.bfloat16,7,1,16,64,128,128,1,4,8,35.94000000000233
gfx942,torch.bfloat16,torch.bfloat16,8,1,16,64,128,128,1,4,8,40.12000000000262
gfx942,torch.bfloat16,torch.bfloat16,9,1,16,64,128,128,1,4,8,44.078999999997905
gfx942,torch.bfloat16,torch.bfloat16,10,1,16,64,128,128,1,4,8,44.33900000000722
gfx942,torch.bfloat16,torch.bfloat16,11,1,16,64,128,128,1,4,8,48.25999999999476
gfx942,torch.bfloat16,torch.bfloat16,12,1,16,64,128,128,1,4,8,50.2390000000014
gfx942,torch.bfloat16,torch.bfloat16,13,1,16,64,128,128,1,4,8,54.05999999999767
gfx942,torch.bfloat16,torch.bfloat16,14,1,16,64,128,128,1,4,8,56.80000000000291
gfx942,torch.bfloat16,torch.bfloat16,15,1,16,64,128,128,1,4,8,59.43899999999849
gfx942,torch.bfloat16,torch.bfloat16,16,1,16,64,128,128,1,4,8,61.578999999997905
gfx942,torch.bfloat16,torch.bfloat16,17,1,16,64,128,128,1,4,8,64.27900000000227
gfx942,torch.bfloat16,torch.bfloat16,18,1,16,64,128,128,1,4,8,67.22000000000116
gfx942,torch.bfloat16,torch.bfloat16,19,1,16,64,128,128,1,4,8,70.68000000000029
gfx942,torch.bfloat16,torch.bfloat16,20,1,16,64,128,128,1,4,8,71.76000000000204
gfx942,torch.bfloat16,torch.bfloat16,21,1,16,64,128,128,1,4,8,75.03900000000431
gfx942,torch.bfloat16,torch.bfloat16,22,1,16,64,128,128,1,4,8,77.81900000000314
gfx942,torch.bfloat16,torch.bfloat16,23,1,16,64,128,128,1,4,8,80.25999999999476
gfx942,torch.bfloat16,torch.bfloat16,24,1,16,64,128,128,1,4,8,83.58099999999831
gfx942,torch.bfloat16,torch.bfloat16,25,1,16,64,128,128,1,4,8,85.76099999999133
gfx942,torch.bfloat16,torch.bfloat16,26,1,16,64,128,128,1,4,8,88.07899999999063
gfx942,torch.bfloat16,torch.bfloat16,27,1,16,64,128,128,1,4,8,91.43999999999505
gfx942,torch.bfloat16,torch.bfloat16,28,1,16,64,128,128,1,4,8,94.37900000000081
gfx942,torch.bfloat16,torch.bfloat16,29,1,16,64,128,128,4,1,8,96.83899999999994
gfx942,torch.bfloat16,torch.bfloat16,30,1,16,64,128,128,1,4,8,98.34000000000378
gfx942,torch.bfloat16,torch.bfloat16,31,1,16,64,128,128,1,4,8,101.81999999999971
gfx942,torch.bfloat16,torch.bfloat16,32,1,16,64,128,128,1,4,8,104.26000000000204
gfx942,torch.bfloat16,torch.bfloat16,33,1,16,64,128,128,1,4,8,107.69999999999709
gfx942,torch.bfloat16,torch.bfloat16,34,1,16,64,128,128,1,4,8,109.21899999999732
